Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
2001,9,-8.79931,0.2682036,-0.0722207432460302,-1.2274774481821273,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.9915085,-9.145306,-9.848912,-10.218633
2001,10,-8.918287,0.26658645,-0.06374776975241178,-1.3778432894137103,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.79931,-8.9915085,-9.145306,-9.848912
2001,11,-8.832188,0.2742562,0.03332531030397661,-1.2771720309306294,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.918287,-8.79931,-8.9915085,-9.145306
2001,12,-9.019273,0.28198618,-0.11455522017921017,-1.2263431299526677,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-8.832188,-8.918287,-8.79931,-8.9915085
2002,1,-9.225681,0.25951165,0.030028982339341054,-1.3465275110188137,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.019273,-8.832188,-8.918287,-8.79931
2002,2,-9.317217,0.27660137,0.09848298934672232,-1.2833728324116143,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.225681,-9.019273,-8.832188,-8.918287
2002,3,-9.348982,0.23406895,-0.21149971380408766,-1.256944847021687,0.0,0.0,1.0,1.0,-0.0,1.0,-9.317217,-9.225681,-9.019273,-8.832188
2002,4,-9.650789,0.26033136,0.055730669666290006,-1.3169275740757997,0.0,0.0,1.0,1.0,-0.0,1.0,-9.348982,-9.317217,-9.225681,-9.019273
2002,5,-10.008862,0.30478024,0.1585539370935988,-1.2186730591895147,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.650789,-9.348982,-9.317217,-9.225681
2002,6,-10.10738,0.25122708,-0.01966373636482452,-1.2601340124794527,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-10.008862,-9.650789,-9.348982,-9.317217
2002,7,-9.30184,0.2546474,-0.43470267986482153,-1.1442869084215166,0.0,0.0,1.0,1.0,-0.0,1.0,-10.10738,-10.008862,-9.650789,-9.348982
2002,8,-9.150312,0.21484558,-0.45320380797962756,-1.2295540897925488,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.30184,-10.10738,-10.008862,-9.650789
2002,9,-8.860661,0.26920968,-0.02254084005822947,-1.388955576718615,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.150312,-9.30184,-10.10738,-10.008862
2002,10,-8.756633,0.26834035,-0.08323804326926489,-1.404826165987591,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.860661,-9.150312,-9.30184,-10.10738
2002,11,-8.885552,0.24143758,-0.20389425061912905,-1.2865543624521207,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.756633,-8.860661,-9.150312,-9.30184
2002,12,-9.007949,0.22387254,-0.08557116911866802,-1.2302764619177375,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-8.885552,-8.756633,-8.860661,-9.150312
2003,1,-9.342617,0.29065448,0.030600376559743618,-1.1593517393744672,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.007949,-8.885552,-8.756633,-8.860661
2003,2,-9.427856,0.24779016,-0.03711895166022454,-1.367543668047525,0.0,0.0,1.0,1.0,-0.0,1.0,-9.342617,-9.007949,-8.885552,-8.756633
2003,3,-9.355419,0.2991053,-0.04928368179187358,-1.3019622530863748,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.427856,-9.342617,-9.007949,-8.885552
2003,4,-9.518723,0.22276789,-0.25097861620499257,-1.4137847204998932,0.0,0.0,1.0,1.0,-0.0,1.0,-9.355419,-9.427856,-9.342617,-9.007949
2003,5,-9.889187,0.26507905,-0.05639915178827796,-1.3436497301872687,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.518723,-9.355419,-9.427856,-9.342617
2003,6,-9.912609,0.20290697,-0.16096354314199776,-1.3395460928760334,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.889187,-9.518723,-9.355419,-9.427856
2003,7,-9.442481,0.15707071,-0.8273663211974864,-0.7668626923327109,0.0,0.0,1.0,1.0,-0.0,1.0,-9.912609,-9.889187,-9.518723,-9.355419
2003,8,-9.185438,0.19291925,-0.7736621331342465,-0.8196365797548175,0.33333333333333337,0.33333333333333337,0.8333333333333335,0.5000000000000001,1.2516291673878228,0.7071067811865476,-9.442481,-9.912609,-9.889187,-9.518723
2003,9,-8.993801,0.20605801,-0.2421604302902559,-1.2537455335251062,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.185438,-9.442481,-9.912609,-9.889187
2003,10,-8.986172,0.18484579,-0.2854253070579436,-1.3255884509585882,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.993801,-9.185438,-9.442481,-9.912609
2003,11,-8.94981,0.26999453,-0.01805725383334433,-1.3170785219129066,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.986172,-8.993801,-9.185438,-9.442481
2003,12,-9.150987,0.27985469,0.20323944692139603,-1.1942599403708518,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-8.94981,-8.986172,-8.993801,-9.185438
2004,1,-9.291874,0.26675025,0.13730858595539752,-1.2473621517024598,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.150987,-8.94981,-8.986172,-8.993801
2004,2,-9.395878,0.23696063,-0.06572604557340336,-1.3567396037882467,0.0,0.0,1.0,1.0,-0.0,1.0,-9.291874,-9.150987,-8.94981,-8.986172
2004,3,-9.38047,0.2619495,-0.06295600148797079,-1.3682686208946087,0.0,0.0,1.0,1.0,-0.0,1.0,-9.395878,-9.291874,-9.150987,-8.94981
2004,4,-9.49321,0.21527849,-5.376760642729344e-05,-1.2203320374434292,0.0,0.0,1.0,1.0,-0.0,1.0,-9.38047,-9.395878,-9.291874,-9.150987
2004,5,-9.921926,0.27748892,0.13330329885873896,-1.1801250069511717,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.49321,-9.38047,-9.395878,-9.291874
2004,6,-9.993618,0.25049573,-0.021272633513151253,-1.3534106989293904,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.921926,-9.49321,-9.38047,-9.395878
2004,7,-9.280933,0.19893761,-0.28532651844518775,-1.1415297068320294,0.0,0.0,1.0,1.0,-0.0,1.0,-9.993618,-9.921926,-9.49321,-9.38047
